908, 45.504, 0.03271484375
931, 46.008, 0.032958984375
932, 46.008, 0.0322265625
933, 46.008, 0.031494140625
934, 46.008, 0.034423828125
935, 46.008, 0.03369140625
936, 46.512, 0.03369140625
937, 46.512, 0.030517578125
938, 46.512, 0.033935546875
939, 46.512, 0.034912109375
940, 46.512, 0.0341796875
941, 46.512, 0.033203125
942, 46.512, 0.03076171875
943, 46.512, 0.030029296875
944, 46.512, 0.02978515625
945, 46.512, 0.0302734375
946, 46.512, 0.031494140625
947, 46.512, 0.0322265625
948, 46.512, 0.03173828125
949, 46.512, 0.03271484375
950, 46.512, 0.031005859375
951, 46.512, 0.033935546875
952, 46.512, 0.03466796875
953, 46.512, 0.032958984375
954, 46.512, 0.033203125
955, 46.512, 0.03369140625
956, 47.592, 0.03369140625
958, 47.592, 0.03369140625
959, 47.592, 0.0322265625
960, 47.592, 0.03271484375
961, 47.592, 0.03076171875
962, 47.592, 0.033203125
963, 47.592, 0.032958984375
964, 47.592, 0.034423828125
965, 47.592, 0.033203125
966, 47.592, 0.031982421875
967, 47.592, 0.0322265625
968, 48.6, 0.03466796875
969, 48.6, 0.0322265625
970, 48.6, 0.0322265625
971, 48.6, 0.032470703125
972, 48.6, 0.033447265625
973, 48.6, 0.034423828125
974, 48.6, 0.033203125
975, 48.6, 0.03076171875
976, 48.6, 0.0322265625
978, 49.104, 0.03369140625
979, 49.104, 0.03173828125
980, 49.104, 0.031982421875
981, 49.104, 0.033203125
982, 49.104, 0.0322265625
983, 49.104, 0.03369140625
984, 49.104, 0.033203125
985, 49.104, 0.031494140625
986, 49.104, 0.033447265625
987, 49.104, 0.03271484375
988, 49.104, 0.03369140625
989, 49.104, 0.033203125
990, 49.104, 0.034423828125
991, 49.104, 0.033203125
992, 49.104, 0.0322265625
993, 49.104, 0.03173828125
994, 49.104, 0.02978515625
995, 49.104, 0.031982421875
996, 49.608, 0.03076171875
998, 49.608, 0.033203125
999, 49.608, 0.033447265625
1000, 49.608, 0.033935546875
1001, 49.608, 0.031982421875
1002, 49.608, 0.031982421875
1003, 49.608, 0.031494140625
1004, 49.608, 0.034423828125
1005, 49.608, 0.033935546875
1006, 49.608, 0.03271484375
1007, 50.652, 0.03173828125
1008, 50.652, 0.033447265625
1009, 50.652, 0.0341796875
1010, 50.652, 0.029541015625
1011, 50.652, 0.0322265625
1012, 50.652, 0.03271484375
1013, 50.652, 0.032470703125
1014, 50.652, 0.03271484375
1015, 50.652, 0.031005859375
1016, 50.652, 0.033935546875
1017, 50.652, 0.03271484375
1018, 50.652, 0.032470703125
1019, 50.652, 0.03271484375
1020, 50.652, 0.0361328125
1021, 50.652, 0.031494140625
1022, 50.652, 0.032958984375
1023, 50.652, 0.03466796875
1024, 50.652, 0.032958984375
1025, 50.652, 0.03466796875
1026, 51.156, 0.035888671875
1027, 51.156, 0.03173828125
1029, 51.156, 0.033447265625
1030, 51.156, 0.031982421875
